gene_id	gene_name	SYMBOL	ENTREZID	baseMean	log2FoldChange	padj
ENSG00000163017.16	ACTG2	ACTG2	72	1187.92061277272	1.72236026974171	1.9783251994112e-10
ENSG00000214944.12	ARHGEF28	ARHGEF28	64283	644.832164927453	1.08689884767653	2.31228309190912e-10
ENSG00000165030.7	NFIL3	NFIL3	4783	1467.84937645217	1.14410370732657	3.89402936470367e-10
ENSG00000085117.15	CD82	CD82	3732	2387.70411580298	1.25817155061244	4.28908624867516e-10
ENSG00000158716.11	DUSP23	DUSP23	54935	163.039066967135	1.28435832194963	7.30876809197941e-10
ENSG00000150938.12	CRIM1	CRIM1	51232	11867.5351238436	1.05634875322778	8.40586806370943e-10
ENSG00000176928.9	GCNT4	GCNT4	51301	473.059882298517	1.72071520018254	9.40026676617759e-10
ENSG00000270885.3	RASL10B	RASL10B	91608	156.561504051053	1.26532868785617	1.02474310372837e-09
ENSG00000081320.14	STK17B	STK17B	9262	1545.37842152118	1.03443318193458	1.24569943993284e-09
ENSG00000244165.3	P2RY11	P2RY11	5032	127.293014763251	1.53409913908798	1.58966236789847e-09
ENSG00000134294.16	SLC38A2	SLC38A2	54407	20754.8526525976	1.11475016860284	2.04342770585748e-09
ENSG00000097096.12	SYDE2	SYDE2	84144	296.163917755207	1.34397112739037	2.15413955086353e-09
ENSG00000074590.15	NUAK1	NUAK1	9891	417.230837141533	1.39882236732124	2.24340805285491e-09
ENSG00000116194.15	ANGPTL1	ANGPTL1	9068	291.458329476175	2.01107275486563	2.49023252833235e-09
ENSG00000245812.6	LINC02202	LINC02202	101927740	233.87620640308	2.03182844660392	2.79385351552907e-09
ENSG00000155324.12	GRAMD2B	GRAMD2B	65983	874.93815573517	1.13310484803109	3.02326063601706e-09
ENSG00000081052.15	COL4A4	COL4A4	1286	194.740875262046	1.51321313802075	3.47727369472484e-09
ENSG00000166979.15	EVA1C	EVA1C	59271	142.416214193977	1.36548232656525	3.53047754651543e-09
ENSG00000169908.14	TM4SF1	TM4SF1	4071	970.898406864325	1.17545258748688	3.84630864704194e-09
ENSG00000164105.6	SAP30	SAP30	8819	577.219114531195	1.26907204387365	3.91458849263011e-09
ENSG00000288445.2	HPS5	HPS5	11234	365.031045754432	1.52097770618523	3.97729818617921e-09
ENSG00000119711.15	ALDH6A1	ALDH6A1	4329	741.679848158588	1.13069314676207	4.48916936466706e-09
ENSG00000143196.7	DPT	DPT	1805	1749.53123026707	1.07174829193793	5.75200593021163e-09
ENSG00000087448.13	KLHL42	KLHL42	57542	1073.91701768541	1.02484831522699	7.34329822440822e-09
ENSG00000211448.15	DIO2	DIO2	1734	685.429090661911	1.73059361944908	9.04720653573628e-09
ENSG00000141298.20	SSH2	SSH2	85464	2117.31226140334	1.14966677442651	9.74563983358469e-09
ENSG00000167549.21	CORO6	CORO6	84940	2003.47688224455	2.27751282824889	1.02668383684338e-08
ENSG00000167642.15	SPINT2	SPINT2	10653	106.44623263491	1.81413338499507	1.05200094872855e-08
ENSG00000167645.19	YIF1B	YIF1B	90522	648.668764584297	1.12932586773633	1.80275422805213e-08
ENSG00000169271.3	HSPB3	HSPB3	8988	85.7068825804289	2.29556435660684	1.98247331956545e-08
ENSG00000156804.9	FBXO32	FBXO32	114907	3758.07255628983	1.11309272145367	2.41594947148397e-08
ENSG00000170485.19	NPAS2	NPAS2	4862	390.136664670878	1.02784376938718	2.43171997099695e-08
ENSG00000137801.13	THBS1	THBS1	7057	97383.1998069737	1.84665798264835	2.70863125694102e-08
ENSG00000162630.8	B3GALT2	B3GALT2	8707	45.9755986542052	2.92375135544217	3.60182136316105e-08
ENSG00000181826.12	RELL1	RELL1	768211	408.995274694884	1.11807956070656	4.97855553697634e-08
ENSG00000107968.12	MAP3K8	MAP3K8	1326	720.652585190521	1.06321927084511	5.13774785063466e-08
ENSG00000179300.5	RTL3	RTL3	203430	68.5996849829213	3.68073215588256	6.6093030957335e-08
ENSG00000196850.8	PPTC7	PPTC7	160760	530.725719568165	1.2103432257047	6.63959044546458e-08
ENSG00000185112.6	FAM43A	FAM43A	131583	722.989612001106	1.16400010601742	8.21791717184061e-08
ENSG00000157617.19	C2CD2	C2CD2	25966	994.878531645279	1.13800046861329	9.21870888459534e-08
ENSG00000090376.13	IRAK3	IRAK3	11213	665.118273774145	1.00996197644677	1.00819062552506e-07
ENSG00000127324.11	TSPAN8	TSPAN8	7103	25.7824645004318	4.05192739878783	1.0178853461116e-07
ENSG00000131979.22	GCH1	GCH1	2643	93.6620363166967	1.50684544054171	1.02020170327544e-07
ENSG00000158813.19	EDA	EDA	1896	82.9491653985902	1.58134809634992	1.02814665764237e-07
ENSG00000168621.17	GDNF	GDNF	2668	236.181472132592	1.79344754258804	1.05211196945896e-07
ENSG00000113739.12	STC2	STC2	8614	17579.6821328928	1.12549823345444	1.16434868639984e-07
ENSG00000164330.20	EBF1	EBF1	1879	935.268162666861	1.03017058182285	1.28794696635851e-07
ENSG00000135678.14	CPM	CPM	1368	972.103987896257	1.51364772550474	1.29158645799872e-07
ENSG00000272870.5	SAP30-DT	SAP30-DT	105377540	183.419741970758	1.04562655545949	1.34539387912399e-07
ENSG00000143028.11	SYPL2	SYPL2	284612	107.532318617251	1.39706077488737	1.4621116451322e-07
ENSG00000123358.22	NR4A1	NR4A1	3164	262.944776351413	1.39398678449485	1.58100306413354e-07
ENSG00000068831.21	RASGRP2	RASGRP2	10235	113.58307849459	1.5820081744318	1.68752451870492e-07
ENSG00000101342.12	TLDC2	TLDC2	140711	34.3651576303932	3.88004469572553	2.89156051036974e-07
ENSG00000131459.15	GFPT2	GFPT2	9945	1109.97093923882	1.26626684535811	2.8922158419022e-07
ENSG00000134762.18	DSC3	DSC3	1825	342.000291857897	1.53935142828565	3.29835436584334e-07
ENSG00000077943.10	ITGA8	ITGA8	8516	483.169450070194	1.09232818265016	3.64627278869781e-07
ENSG00000164106.10	SCRG1	SCRG1	11341	42.6720825692988	2.2976253755723	4.17188084204702e-07
ENSG00000226950.8	DANCR	DANCR	57291	263.940398593138	1.30415855748777	4.17188084204702e-07
ENSG00000168481.11	LGI3	LGI3	203190	21.3181282121819	5.03970664294945	4.75597812348533e-07
ENSG00000172260.15	NEGR1	NEGR1	257194	1346.83425731801	1.24293363457411	5.12142440546984e-07
ENSG00000147576.19	ADHFE1	ADHFE1	137872	290.346689076273	1.08744487891396	5.70515005051504e-07
ENSG00000102996.7	MMP15	MMP15	4324	171.315764756605	1.27969011633883	6.07340887629066e-07
ENSG00000267669.2	RPLP0P12	RPLP0P12	390860	56.5714665292382	1.7153264824379	6.63934765139562e-07
ENSG00000203801.9	LINC00222	LINC00222	387111	35.1397037787603	2.56066665557713	1.02298245286317e-06
ENSG00000157152.18	SYN2	SYN2	6854	38.4143003251682	3.85262705222827	1.39380939927474e-06
ENSG00000011198.12	ABHD5	ABHD5	51099	1819.55827146224	1.10410439877774	1.56787755410772e-06
ENSG00000076716.11	GPC4	GPC4	2239	475.694869328138	1.02094497823847	1.83739358925988e-06
ENSG00000134058.14	CDK7	CDK7	1022	328.444975386521	2.0530319967433	1.88123703739758e-06
ENSG00000184307.19	ZDHHC23	ZDHHC23	254887	99.8034745337876	1.53756012618846	1.89245104445958e-06
ENSG00000227954.8	TARID	TARID	100507308	203.313496815515	1.07839903121611	2.1837887250316e-06
ENSG00000172349.20	IL16	IL16	3603	1049.53259125403	1.04836360100845	2.20710269415769e-06
ENSG00000175471.20	MCTP1	MCTP1	79772	160.595353455406	1.80416197426658	2.31647114421413e-06
ENSG00000143869.8	GDF7	GDF7	151449	310.976941891466	1.73538646125967	2.64271422841455e-06
ENSG00000136383.9	ALPK3	ALPK3	57538	79.3642733745622	2.81989562800239	2.66167348596703e-06
ENSG00000241644.3	INMT	INMT	11185	952.83373467446	1.12044081904739	3.10284724333313e-06
ENSG00000118257.18	NRP2	NRP2	8828	2065.00953619311	1.05429371340201	3.18199715350506e-06
ENSG00000214274.12	ANG	ANG	283	209.870758355421	1.02849253182671	3.29926960775507e-06
ENSG00000133816.22	MICAL2	MICAL2	9645	2084.51781210365	1.01182855874561	5.18403089163153e-06
ENSG00000132170.26	PPARG	PPARG	5468	554.866407700515	1.01379245753736	5.19033235623144e-06
ENSG00000053747.18	LAMA3	LAMA3	3909	1289.29049883937	1.23746391279064	5.37539427751906e-06
ENSG00000235750.12	KIAA0040	KIAA0040	9674	105.862631405401	2.62305332134485	7.57492912670325e-06
ENSG00000187288.14	CIDEC	CIDEC	63924	24.0253808557546	3.12674334645222	7.82318896231825e-06
ENSG00000074527.15	NTN4	NTN4	59277	4176.59048489385	1.00002929105389	9.97274274757048e-06
ENSG00000105963.17	ADAP1	ADAP1	11033	32.8664721938823	2.4223348997876	1.55881396070733e-05
ENSG00000137959.19	IFI44L	IFI44L	10964	104.209961154779	1.64492946946294	1.77269818208359e-05
ENSG00000165644.13	COMTD1	COMTD1	118881	130.097354881507	1.0186574997723	1.90457070742527e-05
ENSG00000149488.14	TMC2	TMC2	117532	149.175777213754	1.06565103174848	2.15152253589437e-05
ENSG00000145569.8	OTULINL	OTULINL	54491	27.7960850154731	2.94036387334497	2.27194925795396e-05
ENSG00000163251.6	FZD5	FZD5	7855	53.754681840846	2.37667220164082	2.32667387929765e-05
ENSG00000095637.25	SORBS1	SORBS1	10580	46.3734688824493	1.75641956071299	2.74536050803074e-05
ENSG00000171189.19	GRIK1	GRIK1	2897	69.0187348810882	2.18956867399253	2.84749412979423e-05
ENSG00000078053.19	AMPH	AMPH	273	360.176555994061	1.08655962850851	3.11457766916941e-05
ENSG00000112218.11	GPR63	GPR63	81491	61.5393152448391	1.45142085870453	3.37842898137633e-05
ENSG00000154736.8	ADAMTS5	ADAMTS5	11096	3937.36068653357	2.21577069594057	3.40330742771667e-05
ENSG00000144362.14	PHOSPHO2	PHOSPHO2	493911	280.106373765909	1.42732015404359	3.57157015543665e-05
ENSG00000116675.16	DNAJC6	DNAJC6	9829	57.4150489212597	2.59731419995805	3.82531921002511e-05
ENSG00000102760.15	RGCC	RGCC	28984	1225.13520793381	2.87868723289804	3.87420500599024e-05
ENSG00000154127.11	UBASH3B	UBASH3B	84959	434.872628507504	1.0977133559682	4.21763416484434e-05
ENSG00000123685.10	BATF3	BATF3	55509	40.6855546410607	2.01273589809923	4.52979943763854e-05
ENSG00000135604.13	STX11	STX11	8676	28.1859254895954	2.09651493694185	4.58981593965214e-05
ENSG00000276130.4	SLC67A1	SLC67A1	5002	102.576986103946	1.23853320397968	4.71120947705957e-05
ENSG00000162817.8	C1orf115	C1orf115	79762	662.075429798579	1.18580028444532	5.38685221199645e-05
ENSG00000145506.16	NKD2	NKD2	85409	85.9852418258237	2.070350694265	6.09255831266989e-05
ENSG00000169750.11	RAC3	RAC3	5881	73.5718499025098	1.34554285213977	6.45745383483282e-05
ENSG00000276023.7	DUSP14	DUSP14	11072	443.178673024342	1.32930649155558	6.82893963612958e-05
ENSG00000198691.15	ABCA4	ABCA4	24	42.1746697929288	2.2608168307952	6.89969352910965e-05
ENSG00000163803.14	PLB1	PLB1	151056	109.770729985097	1.6218023014411	7.22928463816998e-05
ENSG00000145734.21	BDP1	BDP1	55814	238.896669427879	1.41783119326384	9.39274031038623e-05
ENSG00000172399.8	MYOZ2	MYOZ2	51778	45.9813016880951	1.67107925419748	9.4414192152403e-05
ENSG00000162998.7	FRZB	FRZB	2487	91.6372220690835	1.63807233100388	9.78571701248448e-05
ENSG00000178015.5	GPR150	GPR150	285601	23.4400760711978	2.60307726507566	0.000103364984497912
ENSG00000187758.10	ADH1A	ADH1A	124	195.140127936376	1.19242598860474	0.000104060743787422
ENSG00000101938.17	CHRDL1	CHRDL1	91851	203.307188745535	1.07969287108668	0.000104219086972261
ENSG00000120162.12	MOB3B	MOB3B	79817	81.2497671017169	1.66911469230143	0.000110039903910522
ENSG00000287935.2	ENSG00000287935	LOC124902606	124902606	21.3058872875427	4.6882260422566	0.00011536599645635
ENSG00000288335.2	TWIST2	TWIST2	117581	126.968812022953	1.32118490227203	0.00012869085801201
ENSG00000276920.4	NKD2	NKD2	85409	98.5465298836572	1.337122540997	0.00014932804543779
ENSG00000197943.15	PLCG2	PLCG2	5336	35.4010361470799	1.83838476319729	0.000181864555174897
ENSG00000197943.15	PLCG2	LOC105369213	105369213	35.4010361470799	1.83838476319729	0.000181864555174897
ENSG00000165195.17	PIGA	PIGA	5277	178.30671262599	1.02751863865625	0.000194842613310812
ENSG00000142632.19	ARHGEF19	ARHGEF19	128272	98.1989027546416	1.09486585442388	0.000216083324959737
ENSG00000100206.13	DMC1	DMC1	11144	48.5790949218942	1.55801569672796	0.000240239143198047
ENSG00000135362.16	PRR5L	PRR5L	79899	125.398040197514	1.30309664019594	0.000260044053766905
ENSG00000004799.10	PDK4	PDK4	5166	950.313469239791	2.70080415158191	0.00026033822464131
ENSG00000069535.16	MAOB	MAOB	4129	406.850660272332	1.3446744450237	0.000275699347989045
ENSG00000250934.4	ENSG00000250934	LOC105374088	105374088	13.6677664237202	2.7084284779824	0.000287542645555559
ENSG00000249364.8	LINC02997	LINC02997	101928858	12.6417793237699	4.13181097422479	0.000295033629653953
ENSG00000188916.11	INSYN2A	INSYN2A	642938	57.4193506104824	2.08132068562281	0.000372900452340083
ENSG00000166260.15	COX11	COX11	1353	886.478139713227	1.03406459504068	0.00039714150483357
ENSG00000182836.12	PLCXD3	PLCXD3	345557	25.4077528407126	3.19614379434212	0.00040298264559589
ENSG00000179862.7	CITED4	CITED4	163732	58.3505917823478	1.468690389984	0.000420879529992861
ENSG00000152463.17	OLAH	OLAH	55301	10.2834569774735	3.26367393985059	0.00045350480196085
ENSG00000135917.18	SLC19A3	SLC19A3	80704	71.7217421475494	1.68649330998427	0.000474883214758696
ENSG00000173083.18	HPSE	HPSE	10855	60.598178803418	1.32771521114689	0.00051568881441279
ENSG00000164122.11	ASB5	ASB5	140458	22.5687738865136	3.0764652673357	0.000564526705163154
ENSG00000182575.9	NXPH3	NXPH3	11248	297.694799024956	1.2375463696912	0.000608722791734889
ENSG00000021645.20	NRXN3	NRXN3	9369	37.7073956570888	1.55495329242355	0.000685963695612395
ENSG00000197594.16	ENPP1	ENPP1	5167	665.449240906826	1.09834821762899	0.000702350179394647
ENSG00000284571.3	FLII	FLII	2314	263.662036841148	9.97892572258364	0.000726937148897197
ENSG00000140511.14	HAPLN3	HAPLN3	145864	152.235519702597	1.50402678279124	0.000729687414185032
ENSG00000138678.13	GPAT3	GPAT3	84803	119.245253661041	1.07026854095822	0.000736718638945278
ENSG00000162687.20	KCNT2	KCNT2	343450	110.456207057067	1.02670690206502	0.000830571483105485
ENSG00000272381.3	LINC02664	LINC02664	101929352	55.8253428608143	1.21999605341552	0.000855614721013778
ENSG00000272381.3	LINC02664	LOC105376481	105376481	55.8253428608143	1.21999605341552	0.000855614721013778
ENSG00000115828.19	QPCT	QPCT	25797	349.223978006795	1.18084187985744	0.000887218618604261
ENSG00000175946.10	KLHL38	KLHL38	340359	70.7619281818786	1.05862782944347	0.00095595762356199
ENSG00000180287.18	PLD5	PLD5	200150	49.9336191087559	1.90001388045179	0.000984302575757096
ENSG00000183644.16	HOATZ	HOATZ	399949	14.8064390518134	2.29476928545758	0.00107256157813777
ENSG00000108924.15	HLF	HLF	3131	55.9956570336533	1.63271063587428	0.00108612154978546
ENSG00000072571.22	HMMR	HMMR	3161	39.0073342240201	1.40424435262337	0.00110863699129743
ENSG00000189420.11	ZFP92	ZFP92	139735	32.4307058847073	1.60749377218174	0.00113722321754848
ENSG00000171385.13	KCND3	KCND3	3752	129.886905065731	1.34709628480732	0.00114273397814358
ENSG00000120899.20	PTK2B	PTK2B	2185	412.345945136486	1.04472304812945	0.00118689318086216
ENSG00000286289.2	ENSG00000286289	LOC107984270	107984270	190.057712691534	2.87008849328279	0.00139490473206491
ENSG00000128917.10	DLL4	DLL4	54567	67.140335474439	2.92588345663871	0.00171776452836974
ENSG00000166510.16	CCDC68	CCDC68	80323	136.703890773887	1.03045634599101	0.00180555729557221
ENSG00000291544.1	APOB	APOB	338	180.802265824828	1.74754789711046	0.00184941415267324
ENSG00000116106.14	EPHA4	EPHA4	2043	298.906476202702	1.12351245262284	0.00185142610305279
ENSG00000101447.16	FAM83D	FAM83D	81610	167.459977215078	1.2477110155044	0.00185746805500696
ENSG00000184156.18	KCNQ3	KCNQ3	3786	17.998994910125	2.59653771674418	0.00191621434672778
ENSG00000154856.14	APCDD1	APCDD1	147495	1654.72049471078	1.86517811519238	0.00196538393001742
ENSG00000161267.14	BDH1	BDH1	622	57.3140374107541	1.56565864689325	0.00206043016206557
ENSG00000128482.18	RNF112	RNF112	7732	41.5024097184122	1.28293519590273	0.00272406186719662
ENSG00000292270.1	DHRS4L2	DHRS4L2	317749	10.8995675609281	5.04234155178225	0.00317289803698678
ENSG00000188613.8	NANOS1	NANOS1	340719	52.6698999846665	1.22219763425593	0.00322437138007309
ENSG00000070388.12	FGF22	FGF22	27006	10.4913618041136	2.63203355044564	0.00345719447459405
ENSG00000144230.19	GPR17	GPR17	2840	28.3671222413819	1.77487965270025	0.00381009458820612
ENSG00000165244.8	ZNF367	ZNF367	195828	44.028806791095	1.23840080941757	0.00416661006233694
ENSG00000136237.21	RAPGEF5	RAPGEF5	9771	95.8339091593867	1.49117342363759	0.00435555631154916
ENSG00000099849.17	RASSF7	RASSF7	8045	42.5016590763951	1.19728675248976	0.00466502610041424
ENSG00000137265.18	IRF4	IRF4	3662	244.893437883845	1.09373089105341	0.00467296542494713
ENSG00000113578.20	FGF1	FGF1	2246	186.845710658103	1.03126114874809	0.00470693380175199
ENSG00000185052.15	SLC24A3	SLC24A3	57419	51.0882306147776	1.33457345297908	0.00495780850691692
ENSG00000159200.19	RCAN1	RCAN1	1827	2909.54636114344	1.45566141656421	0.00584155868571458
ENSG00000229644.6	NAMPTP1	NAMPTP1	646309	97.6212260164626	1.1420956858989	0.00586528364182705
ENSG00000128815.22	WDFY4	WDFY4	57705	46.7376330193902	2.03283247444798	0.00617455254218622
ENSG00000288401.1	CTTN	CTTN	2017	34.7946279936196	2.24398537273974	0.00617455254218622
ENSG00000288022.2	DAGARR	DAGARR	124909423	25.6818381630524	1.69601919043899	0.00623374504861154
ENSG00000285292.1	ABCF2-H2BK1	ABCF2-H2BK1	114483834	37.7087017678913	2.62790565883905	0.00664911135701084
ENSG00000153207.18	AHCTF1	AHCTF1	25909	1887.63581467149	1.21421067578	0.00766607257587802
ENSG00000103888.19	CEMIP	CEMIP	57214	124756.462615658	1.02034558639453	0.00767631117446957
ENSG00000170745.14	KCNS3	KCNS3	3790	88.5421408360378	1.08322624940945	0.00807295540610436
ENSG00000067798.17	NAV3	NAV3	89795	663.033576940505	1.66922887328696	0.00825242668635218
ENSG00000051180.19	RAD51	RAD51	5888	46.3521644275288	1.2667437839335	0.00828874313442842
ENSG00000141576.18	RNF157	RNF157	114804	234.021293375489	1.11351178847945	0.00831996565195726
ENSG00000290696.2	POM121L9P	POM121L9P	29774	192.090138216838	1.21584476413079	0.00865741107094805
ENSG00000174944.11	P2RY14	P2RY14	9934	21.8140594980845	1.60015413222854	0.00881944202309869
ENSG00000138379.6	MSTN	MSTN	2660	136.151217978021	1.22727982412865	0.00907353342881609
ENSG00000184185.12	KCNJ12	KCNJ12	3768	46.0183287430897	1.02716958876586	0.00920674410864356
ENSG00000165899.12	OTOGL	OTOGL	283310	29.2704332451868	1.53249788131423	0.00998152939668506
ENSG00000285569.5	ENSG00000285569	LOC105373429	105373429	17.269672964644	1.89464744531605	0.0101653891880986
ENSG00000099840.15	IZUMO4	IZUMO4	113177	39.0611841954661	1.10743752070545	0.010590287054091
ENSG00000108387.17	SEPTIN4	SEPTIN4	5414	25.1124586757119	1.75778900999476	0.0111311514646625
ENSG00000184985.18	SORCS2	SORCS2	57537	71.93389611854	1.43695260121228	0.0112956765308496
ENSG00000256040.2	PAPPA-AS1	PAPPA-AS1	493913	90.8842755613248	10.5946177682572	0.0114583583915156
ENSG00000254109.7	RBPMS-AS1	RBPMS-AS1	100128750	71.4478487749195	1.10540704802708	0.0120154795696889
ENSG00000166292.14	TMEM100	TMEM100	55273	40.6628294551104	1.43928919070574	0.0129290766079602
ENSG00000117594.12	HSD11B1	HSD11B1	3290	792.891977368219	1.69462104615298	0.013862751642211
ENSG00000293159.2	POM121L15P	POM121L15P	102725072	17.3751401716497	2.14609393340916	0.0147831376935919
ENSG00000006788.15	MYH13	MYH13	8735	11.1023496027795	3.29428386473587	0.0157351015006209
ENSG00000165383.13	LRRC18	LRRC18	474354	39.1413016152296	1.11793714518239	0.0166085092637109
ENSG00000155849.18	ELMO1	ELMO1	9844	28.184104799609	1.94483037797544	0.0166453673841308
ENSG00000135480.19	KRT7	KRT7	3855	259.593425773112	1.10036809244564	0.0166465328218595
ENSG00000168079.19	SCARA5	SCARA5	286133	418.092868220944	1.63520613100846	0.0170023337895459
ENSG00000196196.3	HRCT1	HRCT1	646962	28.7052516106727	1.55147709470654	0.0172949839812786
ENSG00000198108.5	CHSY3	CHSY3	337876	45.1224770523395	1.14117597676569	0.0180735722732866
ENSG00000273604.2	EPOP	EPOP	100170841	39.3812418951433	1.08406771011312	0.0187528461319505
ENSG00000275758.2	DDTL	DDTL	100037417	13.3983837096803	4.28511560110887	0.0190701406376545
ENSG00000139055.8	ERP27	ERP27	121506	19.359807490848	1.86941867142464	0.0194060098899737
ENSG00000127561.18	SYNGR3	SYNGR3	9143	41.7379522310759	1.17333342852408	0.0196510231414458
ENSG00000240859.4	LINC03014	LINC03014	100507642	37.6264153590853	1.26024073905796	0.0210134302442791
ENSG00000237928.7	NFIA-AS2	NFIA-AS2	100996570	18.843744840547	1.87936488763129	0.021793984750506
ENSG00000291973.1	RPN2	RPN2	6185	60.1664138466336	9.69267421543308	0.02402406039065
ENSG00000108551.7	RASD1	RASD1	51655	94.6483214965651	1.57514706197392	0.0242392608571251
ENSG00000143942.7	CHAC2	CHAC2	494143	24.5923222772354	1.27383144411621	0.0246125640283251
ENSG00000281089.3	ATG16L1	ATG16L1	55054	76.3947470021992	1.06555609400344	0.0248879589395375
ENSG00000275600.2	PIGW	PIGW	284098	48.1868155701797	1.19106506716492	0.0251885348248626
ENSG00000259426.7	KIF23-AS1	KIF23-AS1	145694	102.414668233	1.0050070121813	0.0253835459905787
ENSG00000259426.7	KIF23-AS1	LINC02896	105370876	102.414668233	1.0050070121813	0.0253835459905787
ENSG00000227816.4	TAP1	TAP1	6890	35.6865455807305	5.92796342861334	0.0256245275527819
ENSG00000132141.16	CCT6B	CCT6B	10693	41.8667644885491	1.2073144550632	0.0275114869763243
ENSG00000136928.9	GABBR2	GABBR2	9568	147.189074175225	1.42008107640931	0.0277043031658035
ENSG00000283979.4	RFLNB	RFLNB	359845	171.774243148179	1.28773356032876	0.028335058793281
ENSG00000182359.17	KBTBD3	KBTBD3	143879	110.851334769406	1.0159088642656	0.028415032589223
ENSG00000126246.12	IGFLR1	IGFLR1	79713	41.3336938150381	1.55282509190483	0.0288455295894074
ENSG00000132334.19	PTPRE	PTPRE	5791	81.1066364925197	1.15122065626943	0.0293481244448882
ENSG00000164142.18	FHIP1A	FHIP1A	729830	17.7647352287926	1.71271946184432	0.0302958884024323
ENSG00000290545.2	INTS4P1	INTS4P1	285905	9.59588122143912	2.49700365893706	0.0303338417732844
ENSG00000074660.19	SCARF1	SCARF1	8578	37.8124526003474	1.02084552411276	0.0323723123131336
ENSG00000123572.19	NRK	NRK	203447	110.676091063294	1.17216665947554	0.0339173704910177
ENSG00000187479.9	C11orf96	C11orf96	387763	56.3292282158241	1.15649584941995	0.0348367524199691
ENSG00000168955.5	TM4SF20	TM4SF20	79853	56.4758565259306	1.39697789608058	0.0359333396950983
ENSG00000226248.6	CLIC1	CLIC1	1192	23.655103782926	3.84973846387954	0.0368344149075588
ENSG00000225032.5	ENSG00000225032	LOC102723566	102723566	30.7297160825414	1.1833141835584	0.0375558513170197
ENSG00000242441.9	GTF2A1L	GTF2A1L	11036	12.4418091068528	2.50239437118432	0.0382070675567911
ENSG00000282752.1	CTDP1	CTDP1	9150	22.8459246476433	9.06630070058293	0.0385884749416749
ENSG00000157502.15	PWWP3B	PWWP3B	139221	10.9003813198257	2.29114048101512	0.0394344279932571
ENSG00000169031.23	COL4A3	COL4A3	1285	53.0626561567272	1.26045419735881	0.0412608588241265
ENSG00000116690.15	PRG4	PRG4	10216	22.0815315281972	1.5836207690404	0.0426809459763255
ENSG00000291600.1	ANKRD36B	ANKRD36B	57730	18.3140519105595	8.89922780124543	0.0437609663476747
ENSG00000172817.6	CYP7B1	CYP7B1	9420	60.2792130599162	1.23403347585076	0.0453706831568856
ENSG00000154319.18	FAM167A	FAM167A	83648	35.6547600038429	1.78686310841976	0.0459075650014582
ENSG00000139220.18	PPFIA2	PPFIA2	8499	52.8587956954319	1.52609969991191	0.0463015096124087
ENSG00000144891.21	AGTR1	AGTR1	185	120.210600714211	1.23870865873701	0.0477779586986126
ENSG00000293270.2	PGAM1P5	PGAM1P5	100132594	14.0266796873866	1.59697863350569	0.0493402621391838
